0102940,Scottsboro City School District KG,34.644641,-86.048205
0102970,Selma City School District KG,32.416985,-87.034710
0103000,Sheffield City School District KG,34.755494,-87.701265
0103030,Shelby County School District KG,33.258247,-86.660584
0103062,St. Clair County School District KG,33.769999,-86.317984
0103090,Sumter County School District KG,32.597481,-88.200057
0103120,Sylacauga City School District KG,33.177585,-86.260105
0103150,Talladega City School District KG,33.430539,-86.098251
0103180,Talladega County School District KG,33.369277,-86.175805
0103210,Tallapoosa County School District KG,32.858648,-85.770675
0103240,Tallassee City School District KG,32.551039,-85.946354
0103270,Tarrant City School District KG,33.595267,-86.766253
0103300,Thomasville City School District KG,31.906564,-87.735112
0103330,Troy City School District KG,31.802066,-85.964912
0103360,Tuscaloosa City School District KG,33.233122,-87.528493
0103390,Tuscaloosa County School District KG,33.292128,-87.524886
0103420,Tuscumbia City School District KG,34.718686,-87.702603
0103430,Vestavia Hills City School District KG,33.462496,-86.739508
0103450,Walker County School District KG,33.791571,-87.301092
0103480,Washington County School District KG,31.406974,-88.202078
0103510,Wilcox County School District KG,31.990330,-87.302205
0103540,Winfield City School District KG,33.919533,-87.809033
0103580,Winston County School District KG,34.147927,-87.334155
0200001,Lower Kuskokwim School District PK,60.405729,-163.134361
0200003,Lower Yukon School District PK,62.283174,-163.190950
0200004,Yupiit School District KG,60.906407,-161.399862
0200005,Kashunamiut School District KG,61.530883,-165.597175
0200007,Aleutians East Borough School District PK,55.243722,-161.950749
0200010,Aleutian Region School District KG,51.959447,+178.338813
0200020,Bering Strait School District PK,64.783686,-164.188912
0200030,Bristol Bay Borough School District PK,58.731372,-156.986612
0200050,Alaska Gateway School District PK,63.664735,-142.466260
0200060,Cordova City School District PK,60.530138,-145.642065
0200070,Copper River School District PK,61.795301,-144.134037
0200090,Craig City School District KG,55.492520,-133.113360
0200100,Delta/Greely School District PK,63.822003,-145.698579
0200120,Dillingham City School District PK,59.054951,-158.540657
0200130,Galena City School District PK,64.739952,-156.873969
0200150,Ketchikan Gateway Borough School District PK,55.449938,-131.106685
0200180,Anchorage School District PK,61.177549,-149.274354
0200210,Juneau Borough School District PK,58.372700,-134.178781
0200240,Sitka Borough School District PK,57.142508,-135.332624
0200270,Haines Borough School District KG,59.099905,-135.578102
0200300,Hoonah City School District KG,58.110820,-135.425471
0200330,Hydaburg City School District KG,55.204120,-132.818341
0200360,Kake City School District KG,56.977698,-133.904393
0200390,Kenai Peninsula Borough School District PK,59.990785,-151.720790
0200450,Klawock City School District KG,55.556339,-133.087741
0200480,Kodiak Island Borough School District PK,57.553611,-153.630911
0200485,Lake And Peninsula School District PK,58.205065,-156.705188
0200510,Matanuska-Susitna Borough School District PK,62.182174,-149.407974
0200520,Iditarod Area School District PK,62.704548,-156.155269
0200525,Annette Island School District PK,55.138069,-131.470741
0200540,Nenana City School District PK,64.537903,-149.071851
0200570,Nome School District KG,64.505736,-165.415307
0200600,Fairbanks North Star Borough School District PK,64.690832,-146.599867
0200610,North Slope Borough School District PK,69.449343,-153.472830
0200625,Northwest Arctic Borough School District PK,67.005066,-160.021086
0200630,Pelican City School District PK,57.959800,-136.216753
0200660,Petersburg City School District KG,56.763209,-132.875740
0200670,Pribilof School District KG,57.049508,-170.406225
0200680,St. Marys City School District PK,62.065286,-163.249479
0200690,Skagway School District KG,59.575097,-135.335418
0200700,Southeast Island School District KG,55.871941,-133.182770
0200710,Southwest Region School District KG,59.824816,-158.602233
0200715,Tanana School District KG,65.184555,-152.054643
0200720,Unalaska City School District PK,53.913312,-166.525080
0200730,Chatham School District KG,58.018575,-135.018787
0200760,Kuspuk School District PK,61.523552,-158.036092
0200770,Denali Borough School District KG,63.682732,-150.026719
0200775,Yukon Flats School District PK,66.719685,-145.258769
0200780,Valdez City School District PK,61.083367,-146.320284
0200800,Chugach School District PK,60.488474,-146.203092
0200810,Wrangell City School District KG,56.279121,-132.040325
0200840,Yakutat City School District KG,59.999083,-140.239593
0200862,Yukon-Koyukuk School District PK,65.634478,-154.325196
0400001,Cave Creek Unified District PK,33.768229,-111.858841
0400003,Chino Valley Unified District PK,34.862353,-112.457635
0400021,Colorado City Unified District PK,36.687258,-113.115693
0400023,Pinon Unified District PK,36.132330,-110.349847
0400026,Heber-Overgaard Unified District PK,34.493814,-110.549051
0400212,Benson Unified School District PK,32.154570,-110.232319
0400295,Kingman Unified School District PK,35.609337,-114.175385
0400520,Ajo Unified District PK,32.418351,-112.821419
0400680,Amphitheater Unified District PK,32.412977,-110.963599
0400790,Apache Junction Unified District PK,33.385360,-111.420719
0400910,Ash Fork Joint Unified District PK,35.160033,-112.551179
0401000,Bagdad Unified School District PK,34.573384,-113.143880
0401180,Bisbee Unified District PK,31.472333,-109.830116
0401330,Bowie Unified District PK,32.284581,-109.493466
0401460,Sierra Vista Unified District PK,31.532984,-110.219356
0401600,Camp Verde Unified District PK,34.486956,-111.785347
0401760,Catalina Foothills Unified District PK,32.315499,-110.884371
0401810,Cedar Unified District PK,35.764591,-110.400336
0401870,Chandler Unified District PK,33.258561,-111.809977
0401940,Chinle Unified District PK,36.156387,-109.528703
0402110,Clifton Unified District PK,33.111974,-109.228122
0402320,Coolidge Unified District PK,33.038936,-111.597717
0402530,Douglas Unified District PK,31.427662,-109.271823
0402600,Duncan Unified District PK,32.750987,-109.196646
0402690,Dysart Unified District PK,33.628408,-112.416104
0402860,Flagstaff Unified District PK,35.156769,-111.347621
0402920,Florence Unified School District PK,32.943719,-111.222332
0403010,Flowing Wells Unified District PK,32.296064,-111.025859
0403040,Fountain Hills Unified District PK,33.607452,-111.722236
0403080,Fredonia-Moccasin Unified District PK,36.618033,-112.299742
0403150,Fort Huachuca Accommodation District PK,31.567296,-110.330229
0403200,Fort Thomas Unified District PK,33.211178,-110.108648
0403290,Ganado Unified District PK,35.667345,-109.605694
0403310,Gila Bend Unified District PK,32.801854,-112.758442
0403400,Gilbert Unified District PK,33.348049,-111.726983
0403500,Globe Unified District PK,33.467381,-110.784864
0403550,Grand Canyon Unified District PK,35.977149,-112.103574
0403730,Hayden-Winkelman Unified District PK,33.187328,-110.777524
0403780,Higley Unified District PK,33.289825,-111.705583
0403820,Holbrook Unified District PK,35.151498,-110.068520
0403870,Humboldt Unified District PK,34.579915,-112.173644
0403950,Indian Oasis-Baboquivari Unified District PK,32.083381,-112.066956
0403990,J. O. Combs Unified School District KG,33.249652,-111.484873
0404010,Joseph City Unified District PK,35.079610,-110.283924
0404060,Kayenta Unified District PK,36.621244,-110.425764
0404280,Lake Havasu Unified District PK,34.544937,-114.302071
0404410,Littlefield Unified District PK,36.442474,-113.618156
0404570,Mammoth-San Manuel Unified District PK,32.655329,-110.575990
0404630,Marana Unified District PK,32.374466,-111.290862
0404720,Maricopa Unified School District PK,33.034080,-112.084635
0404820,Mayer Unified District PK,34.219718,-111.925413
0404970,Mesa Unified District PK,33.454456,-111.723669
0405030,Miami Unified District PK,33.518824,-110.958149
0405320,Morenci Unified District PK,33.127380,-109.425043
0405460,Nadaburg Unified School District PK,33.789226,-112.485280
0405530,Nogales Unified District PK,31.406349,-111.118326
0405820,Page Unified District PK,36.709466,-111.273370
0405930,Paradise Valley Unified District PK,33.653451,-111.979982
0405980,Parker Unified School District PK,34.142777,-113.853251
0406070,Payson Unified District PK,34.230829,-111.268480
0406120,Peach Springs Unified District PK,35.478699,-113.444013
0406250,Peoria Unified School District PK,33.724646,-112.293646
0406440,Pima Unified District PK,33.069963,-109.849880
0406580,Blue Ridge Unified District PK,34.158983,-109.927230
0406730,Prescott Unified District PK,34.562693,-112.483749
0406740,Sanders Unified District PK,35.184302,-109.448204
0406810,Queen Creek Unified District PK,33.270168,-111.630229
0406850,Ray Unified District PK,32.973098,-110.729262
0406870,Red Mesa Unified District PK,36.726642,-109.532665
0406960,San Carlos Unified District PK,33.576877,-110.449806
0407130,Round Valley Unified District PK,33.992899,-109.445983
0407170,Saddle Mountain Unified School District KG,33.550180,-112.861741
0407240,Safford Unified District PK,33.058327,-109.684363
0407300,Sahuarita Unified District PK,31.816053,-111.107553
0407430,San Simon Unified District PK,32.146221,-109.201409
0407520,Santa Cruz Valley Unified District PK,31.566200,-111.058985
0407570,Scottsdale Unified District PK,33.581629,-111.886755
0407630,Seligman Unified District PK,35.179962,-113.094381
0407700,Show Low Unified District PK,34.315141,-110.137387
0407750,Deer Valley Unified District PK,33.838538,-112.128303
0407820,Snowflake Unified District PK,34.539341,-110.150385
0408020,St. David Unified District PK,31.845990,-110.253507
0408080,St. Johns Unified District PK,34.679232,-109.402658
0408170,Sunnyside Unified District PK,32.097982,-110.975316
0408230,Superior Unified School District KG,33.339279,-111.115898
0408280,Tanque Verde Unified District PK,32.251657,-110.707601
0408410,Thatcher Unified District PK,32.687109,-109.786124
0408600,Tombstone Unified District PK,31.707062,-110.060596
0408680,Tuba City Unified District PK,36.061797,-111.207856
0408800,Tucson Unified District PK,32.211413,-110.962766
0408850,Vail Unified District PK,32.015530,-110.687344
0409160,Whiteriver Unified District PK,34.105696,-110.272130
0409190,Wickenburg Unified District PK,33.854668,-112.807032
0409250,Willcox Unified District PK,32.200376,-109.801687
0409310,Williams Unified District PK,35.579161,-112.471489
0409430,Window Rock Unified District PK,35.653353,-109.165118
0409460,Winslow Unified District PK,35.101708,-110.613814
0409733,Sedona-Oak Creek Joint Unified District PK,34.823728,-111.803187
0499997,School District Not Defined PK,32.591188,-112.274162
0500001,DeWitt School District PK,34.247400,-91.374543
0500006,Warren School District PK,33.612702,-92.127702
0500007,Eudora Public Schools PK,33.132074,-91.274082
0500009,Corning Public Schools PK,36.371011,-90.612724
0500012,Riverside School District PK,35.729950,-90.413243
0500015,Sheridan School District PK,34.304271,-92.397400
0500016,Marmaduke School District PK,36.201107,-90.420462
0500017,Paragould School District PK,36.107829,-90.586618
0500019,Batesville School District PK,35.798950,-91.698140
0500020,Midland School District PK,35.584244,-91.655100
0500021,Izard Cty Consolidated Schools PK,36.188900,-91.854479
0500023,Newport School District PK,35.511620,-91.206552
0500026,Pine Bluff School District PK,34.163604,-91.898629
0500028,Star City School District PK,33.968435,-91.808355
0500029,Gosnell School District PK,35.912769,-90.046776
0500030,Nevada School District PK,33.581632,-93.300309
0500032,Bearden School District PK,33.736493,-92.562102
0500041,Western Yell County School District PK,35.112867,-93.523997
0500042,Hamburg School District PK,33.205152,-91.702836
0500043,Mountain Home School District PK,36.389685,-92.388564
0500044,Magnolia School District PK,33.239398,-93.197849
0500045,South Mississippi County School District PK,35.633078,-90.084992
0500046,Manila School District PK,35.807775,-90.204513
0500047,Trumann Schools PK,35.642063,-90.573632
0500048,East Poinsett County School District PK,35.594727,-90.352904
0500049,De Queen School District PK,34.094366,-94.327111
0500051,Palestine-Wheatley School District PK,34.972346,-91.003032
0500065,Lafayette County School District PK,33.369698,-93.609358
0500067,Cleveland County School District PK,33.888767,-92.230868
0500068,Emerson-Taylor School District PK,33.091874,-93.248962
0500070,Cedar Ridge School District PK,35.723502,-91.408158
0500071,Hillcrest School District PK,36.020947,-91.327366
0500072,Deer/Mount Judea School District PK,35.845538,-93.169669
0500073,Ouachita River School District PK,34.593721,-93.783567
0500076,Ozark Mountain School District PK,36.116998,-92.856655
0500077,Twin Rivers School District PK,36.336339,-91.247393
0500079,Two Rivers School District PK,34.919868,-93.391825
0502250,Alma School District PK,35.522971,-94.216053
0502280,Alpena School District PK,36.230993,-93.312258
0502330,Altheimer Unified School District PK,34.348540,-91.872224
0502430,Arkadelphia School District PK,34.098635,-93.108817
0502550,Armorel School District PK,35.921345,-89.743991
0502580,Ashdown School District PK,33.678013,-94.125610
0502610,Atkins Public Schools PK,35.262843,-92.934265
0502670,Augusta School District PK,35.176358,-91.313382
0502700,Bald Knob School District PK,35.312605,-91.524084
0502730,Barton-Lexa School District PK,34.510918,-90.778107
0502790,Bauxite School District PK,34.479933,-92.515423
0502820,Bay School District PK,35.760535,-90.548928
0502880,Beebe School District PK,35.116664,-91.901015
0502960,Benton School District PK,34.559856,-92.698618
0503030,Pea Ridge School District PK,36.466463,-94.073716
0503060,Bentonville Public Schools PK,36.367327,-94.252890
0503090,Bergman School District PK,36.314839,-93.018993
0503150,Berryville Public Schools PK,36.348301,-93.550846
0503240,Bismarck Public Schools PK,34.326891,-93.157302
0503270,Black Rock School District PK,36.085060,-91.128443
0503300,Blevins School District PK,33.855522,-93.581936
0503320,Blytheville School District PK,35.896885,-89.897245
0503420,Lead Hill School District PK,36.426477,-92.952785
0503450,Booneville School District PK,35.102684,-93.946805
0503480,Bradford School District PK,35.466882,-91.462440
0503510,Bradley School District PK,33.117630,-93.650624
0503630,Brinkley School District PK,34.899882,-91.202104
0503640,Brookland School District PK,35.913450,-90.555317
0503690,Bryant Public Schools PK,34.729471,-92.724661
0503710,Buffalo Island Central School District PK,35.911012,-90.299206
0503750,Cabot Public Schools PK,34.970019,-91.967480
0503770,Caddo Hills School District PK,34.434218,-93.701262
0503840,Calico Rock School District PK,36.117669,-92.127229
0503960,Carlisle School District PK,34.703463,-91.750437
0504020,Westside Consolidated School District PK,35.858910,-90.906745
0504050,Cave City School District PK,35.981962,-91.573500
0504080,Cedarville School District PK,35.669492,-94.389561
0504110,Genoa Central School District PK,33.364368,-93.865745
0504170,White County Central School District PK,35.381482,-91.685066
0504200,Charleston School District PK,35.312941,-94.057270
0504350,Clarendon School District PK,34.606315,-91.209666
0504370,Rector School District PK,36.305630,-90.277848
0504380,Clarksville School District PK,35.509167,-93.515619
0504410,Clinton School District PK,35.593310,-92.592021
0504560,Concord Public Schools PK,35.605011,-91.896156
0504590,Conway Public Schools PK,35.069841,-92.429369
0504680,Cotter School District PK,36.305548,-92.503231
0504740,County Line School District PK,35.355978,-93.909615
0504800,Crossett School District PK,33.131499,-92.004761
0504860,Cutter-Morning Star School District PK,34.537433,-92.951471
0504890,Danville School District PK,34.993722,-93.601384
0504930,Dardanelle Public Schools PK,35.194406,-93.199982
0504980,Decatur School District PK,36.342698,-94.468192
0505070,Delight School District PK,34.042922,-93.482097
0505170,Dermott School District PK,33.499806,-91.432935
0505190,Des Arc Public Schools PK,34.971033,-91.554405
0505310,De Valls Bluff Schools PK,34.703759,-91.474039
0505340,Dierks School District PK,34.152371,-93.993465
0505410,Dollarway School District PK,34.299949,-92.159802
0505430,Dover School District PK,35.500134,-93.129810
0505470,Drew Central School District PK,33.588469,-91.767883
0505500,Dumas School District PK,33.916989,-91.518913
0505550,Earle School District PK,35.302330,-90.446129
0505580,East End School District PK,35.008139,-92.639444
0505680,El Dorado School District PK,33.196435,-92.569693
0505740,Elaine School District PK,34.191547,-90.969308
0505760,Elkins School District PK,35.952581,-93.996750
0505850,England School District PK,34.573761,-91.923007
0505970,Eureka Springs School District PK,36.391232,-93.752698
0506060,Camden Fairview School District PK,33.589927,-92.929826
0506090,Farmington School District PK,36.062076,-94.279504
0506120,Fayetteville School District PK,36.081625,-94.102944
0506150,Flippin School District PK,36.275733,-92.576194
0506210,Fordyce School District PK,33.895484,-92.542990
0506240,Foreman School District PK,33.714101,-94.400778
0506270,Forrest City School District PK,35.043562,-90.747013
0506330,Fort Smith Public Schools PK,35.351207,-94.365254
0506360,Fouke School District PK,33.166194,-93.906967
0506420,Fountain Lake School District PK,34.623554,-92.898335
0506540,Gentry Public Schools PK,36.260766,-94.445296
0506630,Glen Rose School District PK,34.435180,-92.705477
0506690,Centerpoint School District PK,34.280571,-93.380278
0506840,Gravette School District PK,36.434171,-94.456366
0506870,Green Forest School District PK,36.360175,-93.410186
0506900,Greenbrier School District PK,35.223655,-92.403131
0506930,Greenland Public Schools PK,35.818284,-94.081739
0506990,Greenwood School District PK,35.216567,-94.228891
0507110,Gurdon School District PK,33.913351,-93.139026
0507140,Guy-Perkins Schools PK,35.321120,-92.337157
0507170,Hackett Public Schools PK,35.189882,-94.400926
0507230,Hampton School District PK,33.507057,-92.513987
0507290,Harmony Grove School District PK,33.840134,-92.817728
0507320,Harmony Grove School District PK,34.509596,-92.645897
0507350,Harrisburg School District PK,35.553140,-90.726047
0507380,Harrison School District PK,36.219913,-93.154597
0507410,Hartford School District PK,35.049161,-94.405488
0507530,Hazen School District PK,34.737420,-91.595033
0507560,Heber Springs School District PK,35.481152,-92.013730
0507620,Hector School District PK,35.611002,-92.910914
0507680,Helena-West Helena School District PK,34.504963,-90.644753
0507710,Hermitage School District PK,33.368930,-92.172562
0507740,Cross County School District PK,35.367758,-90.816350
0507770,Highland School District PK,36.290660,-91.520205
0507840,Hope School District PK,33.649560,-93.623059
0507860,Horatio School District PK,33.891818,-94.341871
0507890,Hot Springs School District PK,34.498728,-93.073291
0507920,Jessieville School District PK,34.711405,-93.174039
0507990,Hoxie School District PK,36.007593,-91.016403
0508010,Hughes School District PK,34.983343,-90.428548
0508040,West Memphis School District PK,35.105241,-90.269805
0508130,Huntsville School District PK,36.007961,-93.749599
0508240,Jasper School District PK,35.885138,-93.442773
0508280,Jonesboro Public Schools PK,35.861583,-90.714485
0508340,Junction City School District PK,33.074424,-92.794668
0508400,Riverview School District PK,35.153926,-91.608483
0508490,Kirby School District PK,34.261400,-93.694214
0508610,Lake Hamilton School District PK,34.485447,-93.256865
0508640,Lakeside School District PK,33.353932,-91.301156
0508670,Lakeside School District PK,34.437772,-93.013516
0508700,Lamar School District PK,35.558612,-93.317242
0508730,Lavaca Public Schools PK,35.359521,-94.167831
0508940,Lincoln School District PK,35.887928,-94.440012
0509000,Little Rock School District PK,34.720512,-92.347409
0509030,Lockesburg School District PK,33.939360,-94.152069
0509060,Lonoke School District PK,34.772339,-91.933836
0509150,Magazine Schools PK,35.173642,-93.763697
0509190,Magnet Cove School District PK,34.470918,-92.840017
0509240,Malvern Special School District PK,34.199658,-92.717645
0509270,Mammoth Spring Schools PK,36.433359,-91.574726
0509330,Mansfield School District PK,35.048756,-94.210154
0509360,Lee County School District PK,34.779750,-90.779288
0509390,Marion School District PK,35.255401,-90.248683
0509420,Marked Tree School District PK,35.506229,-90.467162
0509480,Searcy County School District PK,35.880860,-92.649943
0509510,Marvell School District PK,34.518108,-90.960860
0509540,Mayflower School District PK,34.967609,-92.421077
0509570,Maynard School District PK,36.422097,-90.916867
0509600,McCrory School District PK,35.240634,-91.142724
0509630,McGehee School District PK,33.755825,-91.268932
0509720,Melbourne School District PK,36.011202,-91.891742
0509750,Mena Public Schools PK,34.535821,-94.180663
0509780,Mineral Springs School District PK,33.769569,-93.882898
0509840,Monticello School District PK,33.679809,-91.802939
0509990,Mount Ida School District PK,34.588440,-93.527373
0510080,Mount Vernon-Enola School District PK,35.211507,-92.162364
0510170,Mountain Pine School District PK,34.581106,-93.229537
0510200,Mountain View School District PK,35.840595,-92.167576
0510260,Mountainburg Schools PK,35.692385,-94.137031
0510290,Mulberry School District PK,35.542290,-93.991667
0510320,Murfreesboro School District PK,34.109938,-93.683014
0510380,Nashville School District PK,33.987031,-93.884034
0510410,Nemo Vista School District PK,35.364408,-92.582172
0510440,Nettleton School District PK,35.815383,-90.637616
0510560,Norfork Schools PK,36.170686,-92.292588
0510620,Norphlet School District PK,33.329260,-92.628407
0510680,North Little Rock School District PK,34.780002,-92.252256
0510920,Omaha School District PK,36.439276,-93.177634
0510950,Osceola School District PK,35.663521,-89.960493
0510980,Ouachita School District PK,34.222694,-92.946683
0511010,Ozark School District PK,35.588915,-93.828962
0511070,Pangburn School District PK,35.424265,-91.835661
0511130,Paris School District PK,35.268807,-93.590935
0511220,Parkers Chapel School District PK,33.139677,-92.735544
0511340,Perryville School District PK,34.918978,-93.009744
0511370,Piggott School District PK,36.413757,-90.205530
0511610,Pocahontas School District PK,36.244155,-90.959296
0511700,Pottsville Public Schools PK,35.220123,-93.055023
0511730,Poyen School District PK,34.327121,-92.653608
0511760,Prairie Grove School District PK,35.985818,-94.342610
0511820,Prescott School District PK,33.800295,-93.304639
0511850,Pulaski County Special School District PK,34.623838,-92.184040
0511880,Quitman School District PK,35.384656,-92.211604
0511970,Rogers Public Schools PK,36.340717,-94.012440
0512000,Rose Bud School District PK,35.310804,-92.037124
0512060,Russellville Schools PK,35.308137,-93.166875
0512090,Salem School District PK,36.368182,-91.815412
0512180,Scranton School District PK,35.349265,-93.520994
0512210,Searcy School District PK,35.298133,-91.828155
0512420,Shirley School District PK,35.648379,-92.323146
0512450,Siloam Springs Schools PK,36.142949,-94.469344
0512480,Sloan-Hendrix School District PK,36.197336,-91.190321
0512510,Smackover School District PK,33.312331,-92.837950
0512520,South Conway County School District PK,35.176445,-92.687250
0512540,Southside School District PK,35.686867,-91.596215
0512570,South Side-Bee Branch School District PK,35.438016,-92.372539
0512630,Spring Hill School District PK,33.551058,-93.661669
0512660,Springdale School District PK,36.182451,-94.125573
0512870,Stephens School District PK,33.433298,-93.086314
0512930,Strong School District PK,33.120952,-92.297261
0512960,Stuttgart School District PK,34.460679,-91.493120
0513080,Greene County Technical School District PK,36.028184,-90.717987
0513110,Texarkana School District PK,33.467839,-93.928834
0513230,Jackson County School District PK,35.739588,-91.138417
0513260,Turrell School District PK,35.391860,-90.261387
0513350,Valley Springs School District PK,36.168348,-93.002328
0513380,Valley View School District PK,35.759037,-90.794783
0513410,Van Buren School District PK,35.440754,-94.298873
0513440,Van-Cove School District PK,34.403904,-94.247365
0513530,Vilonia School District PK,35.068128,-92.229753
0513560,Viola School District PK,36.380204,-92.060668
0513650,Waldo School District PK,33.372183,-93.305347
0513680,Waldron School District PK,34.853197,-94.051954
0513740,Walnut Ridge School District PK,36.093098,-90.862102
0513930,Watson Chapel School District PK,34.145920,-92.143965
0513950,Weiner School District PK,35.572167,-90.914208
0514010,West Fork School District PK,35.848624,-94.199032
0514020,Westside School District PK,35.466402,-93.640115
0514040,West Side School District PK,35.603565,-92.142463
0514140,White Hall School District PK,34.361789,-92.133511
0514160,Wickes School District PK,34.274178,-94.211770
0514370,Wonderview School District PK,35.365015,-92.757267
0514400,Woodlawn School District PK,33.873255,-92.032296
0514430,Wynne Public Schools PK,35.236974,-90.749219
0514490,Yellville-Summit School District PK,36.235942,-92.682852
0600001,Acton-Agua Dulce Unified School District KG,34.448514,-118.229202
0600009,Cuyama Joint Unified School District KG,34.833565,-119.619420
0600011,Fort Sage Unified School District KG,39.974500,-120.090101
